9.320235401941674354e+03 -1.457723508807617145e+04
8.440921933845291278e+03 -1.459531319224897743e+04
1.016236773341757544e+04 -1.638826010178557772e+04
1.187282499548898704e+04 -2.044286625990416724e+04
8.440793872159985767e+03 -9.962263254104818770e+03
1.148118451109992020e+04 -2.000035676513508952e+04
1.019280816083675381e+04 -1.810283690738412042e+04
1.096390627678813325e+04 -1.774309904920381450e+04
8.925986615585450636e+03 -1.473888539859698540e+04
9.193812665878263942e+03 -1.454735931317837640e+04
1.185997655928564927e+04 -2.089075375425755192e+04
1.051449729525999828e+04 -1.787709485546769429e+04
1.056125762022345225e+04 -1.845854168145500080e+04
8.940303305071995055e+03 -1.627807660817889519e+04
1.140091037313358538e+04 -2.150211243782472593e+04
1.118052264979403117e+04 -1.789778381997777251e+04
1.134801945266432449e+04 -1.752432392575293488e+04
1.047813602324496605e+04 -1.543227088501305116e+04
1.295714450128209501e+04 -2.308435083988656697e+04
8.351324758134796866e+03 -1.150603397480066997e+04
7.906571290744121143e+03 -1.061303112206783953e+04
8.208370576595505554e+03 -1.055403867779767825e+04
8.828012309672363699e+03 -1.445511886205135852e+04
8.927075729932465038e+03 -1.415339269626832902e+04
8.257055603497114134e+03 -1.187110192640393143e+04
9.254068844910589178e+03 -1.121710090444075649e+04
9.828207363176508807e+03 -1.670519563201835263e+04
1.046140125733618152e+04 -1.791542256076484409e+04
8.864784365635714494e+03 -1.268934752105921871e+04
8.926080213342751449e+03 -1.457083802011365333e+04
1.122936223432300176e+04 -1.781860282772169376e+04
1.222369610230993021e+04 -2.084375503380722512e+04
8.920205463081976632e+03 -1.375210162488937931e+04
1.100538043009905050e+04 -1.672534638076036208e+04
9.911872037506036577e+03 -1.508124451584848248e+04
8.944211768317263704e+03 -1.277499643793751056e+04
8.415236112615217280e+03 -1.210455857995920269e+04
9.758724329824122833e+03 -1.532154170626626546e+04
8.810760529872310144e+03 -1.416439174994895075e+04
7.867050225215820319e+03 -1.026403911129972585e+04
7.977566503777410617e+03 -1.087715048451189250e+04
9.579208170538222475e+03 -1.437658455681877240e+04
9.225309185129517573e+03 -1.527595036202457959e+04
7.742644291332391731e+03 -9.325604476351947596e+03
8.343359222769873668e+03 -1.221415029213137313e+04
1.024845315132754513e+04 -1.480910255525385037e+04
9.382540571148407253e+03 -1.483465044619917717e+04
8.799017657096261246e+03 -1.373079249567246734e+04
9.798749936255899229e+03 -1.470638865775255363e+04
1.086736476256340393e+04 -1.724713518542441307e+04
9.199045963452281285e+03 -1.597499187928634456e+04
1.029935436140386446e+04 -1.765510634303481129e+04
9.864122170100497897e+03 -1.640555194986255083e+04
1.140410580722614213e+04 -1.886594928208018246e+04
9.549825531846729064e+03 -1.449462035936227039e+04
1.036377794546593577e+04 -1.535111000289924414e+04
9.083787468706683285e+03 -1.334824956869023481e+04
1.060131369713610184e+04 -1.751885023649325012e+04
1.067984671063036330e+04 -1.774411787577343057e+04
5.673382456971070496e+03 -7.433208046401644424e+03
7.504752772607830593e+03 -9.345976220296321117e+03
6.728886385099639483e+03 -6.102797506913104371e+03
7.289339756619556283e+03 -8.860396606140217045e+03
5.866372319400008564e+03 -5.982014046433017938e+03
5.973103132591790200e+03 -4.760805040657278369e+03
7.420399496712472683e+03 -9.361436439244547728e+03
5.652316685624362435e+03 -7.308825427986645082e+03
6.419953808878102791e+03 -7.257125355873165063e+03
8.065075853620304770e+03 -1.039163224704233653e+04
7.703137109331911233e+03 -9.329138700506482564e+03
8.987864522052615939e+03 -1.193359264287075712e+04
6.569897941821508539e+03 -6.006126275734622141e+03
7.114512058368785802e+03 -6.737150709973406265e+03
1.061211446539355529e+04 -1.315292890715334761e+04
8.617927955331379053e+03 -1.230146331113469569e+04
6.034197895586888990e+03 -5.752712412145944654e+03
5.593810250548061958e+03 -5.615736081454791929e+03
6.839588417871484125e+03 -6.618950010646836745e+03
