9.006288989609096518e+00 -4.832034358410745511e+01
2.593344176758831665e+01 -4.638158136817020250e+01
3.961919442695740656e+01 -4.086869408225074096e+01
3.096908037464548258e+01 -2.489900337349752846e+01
2.447183817546681794e+00 -3.764037098635063217e+01
6.846891780192446708e-01 -5.781529267572616959e+01
2.203834456848808898e+01 -2.117122820757015589e+01
1.280774413247736909e+01 -3.310564415411540296e+01
3.043927059714252437e+01 -1.867401307679576661e+01
2.230530162915703585e+01 -3.716204735344743426e+01
-4.383081127907805019e+00 -4.858349838997662573e+01
1.832517330790860655e+01 -2.935250669296582515e+01
3.282850443660736772e+01 -3.906937644071452098e+01
2.989754248120505409e+01 -3.329518562915214375e+01
-1.628303507303136044e+01 -5.441247359434307640e+01
-4.897985059216611425e+00 -6.334036105211627188e+01
-6.663447831259633247e+00 -5.446622653213031384e+01
6.709768128461091052e+00 -3.260303392290233404e+01
-6.929859231525394136e+01 3.739872424894151237e+01
-6.410049651348828093e+00 -4.015412706369061624e+01
5.489439178833931265e+01 -2.179263144148238496e+01
-1.303124818211960356e+00 -4.299058266782691362e+01
1.616632033384794198e+01 -1.630221100370025056e+01
1.621381988230492155e+01 -3.862344237757172749e+01
4.696470849120932911e+01 -3.175204163187440898e+01
2.685351847269446068e+01 -4.054848006585010722e+01
-1.884326963257448284e+01 5.814227640862244328e+01
4.912478755855882007e+00 -4.366886568571228366e+01
1.136415516948516036e+01 -4.307789180186910016e+01
2.533806697418794940e+01 -2.659110529239719867e+01
2.414145848282083406e+01 -3.201250957878706060e+01
5.413960605363485712e+01 -1.356371658096426280e+01
-1.142447877495097686e+01 -4.758704957078749231e+01
-1.126622639957347261e+01 -5.943455484660866972e+01
3.273840843986411642e+01 -4.577593451273448011e+01
8.198744655132640391e-01 -2.315320441062818446e+01
-5.749652053310410338e+01 3.395974294630297408e+01
1.323008341730618831e+01 -2.511132509770344612e+01
3.374134202569590713e+01 -2.950194495659383875e+01
1.596007600857732633e+00 -3.057683352196706750e+01
8.477318889847191841e+00 -3.795245811162364191e+01
3.596232153616378469e+01 -1.361644037659447370e+01
3.737411524981450839e+01 -2.203192951638878938e+01
-1.282026412245663138e+01 -3.795147101543548018e+01
8.279912470688193693e+00 -5.758730213128956876e+01
3.752465496281247681e+01 -3.491714983602334144e+01
-4.041755171195029028e+00 -3.520916895313234818e+01
3.941999149596782104e+01 -2.813248303667910832e+01
1.586862643191076172e+00 -5.009588610150567689e+01
1.795000727196449475e+01 -4.522438690253058269e+01
-2.415930987500455274e+01 -7.239750288366570885e+01
3.263762131756834606e+01 2.189508795690429110e+00
-2.321332162195098903e+01 3.023747323553683231e+01
4.247206949092498007e+01 3.193704986739127349e+01
-4.828916338364503957e+00 4.581473317083206354e+01
1.905036191345565300e+01 3.057732634729624266e+01
-6.627463475156427641e+00 1.609708317068434980e+01
5.059708495273154227e+01 5.192831353778302628e+01
2.603288080428956519e+01 -6.029552035716172753e+01
3.139035476934473223e+01 4.730923031396224587e+01
4.561919512167780510e+01 4.745473395067847378e+01
1.571746699251654888e+01 4.381666835692673345e+01
3.836353448822333689e+01 4.570783885252396317e+01
2.647202659133525593e+00 3.215842428931019015e+01
3.986300653163566210e+01 2.534624278052822532e+01
-3.635904246778018489e+00 2.786197982129110073e+00
1.750243020307651776e+01 5.071589157767783007e+01
2.761081011551821973e+01 2.816375974039175389e+01
9.506329121705351382e-01 5.246212141239087856e+01
3.573558312744748378e+01 4.041223032972368401e+01
-2.089392093485519553e+01 3.922771084410641151e+01
2.308475493722153260e+01 4.516603790666808749e+01
-1.030333512922434913e+01 3.343080295583683892e+01
6.512295208771966770e+00 2.860447065037247327e+01
1.160219815866121529e+01 2.566807821758239783e+01
-4.036364815333955747e+00 9.178964030375809102e+00
4.069134113090961336e+01 7.721801844964915951e+00
-1.975467306056648908e+01 1.545348472563067332e+01
8.603746013892370925e+00 3.943611829009385161e+01
3.713903897080164285e+01 5.274553594725279027e+01
4.286935353031194751e+01 3.995637136094980946e+01
4.992279409559387204e+01 4.341079570770683205e+01
3.370445785261240701e+01 2.953394050919423108e+01
-1.222140796494276493e+01 3.152882177198970126e+00
4.852375229318195693e+01 3.326655087351543472e+01
-1.767378691414640812e+01 4.616418195161570281e+01
-1.240724787690364828e+01 1.156567048118937890e+01
5.638909983545234539e+00 5.548431500291009399e+01
2.518105070445455240e+01 3.430041489246353592e+01
3.778132136432326860e+01 3.487815311117327610e+01
-3.372255001917761064e+01 -2.178083844148560999e+01
8.145412079367817526e+00 3.399182775931083000e+01
3.157646838375605824e+01 3.552867944524027166e+01
5.536694640638643961e+01 3.379487835942898499e+01
5.219032980488241158e+00 4.947405387846550706e-01
7.604234549415370026e+00 4.621830038770295346e+01
2.109851512533741769e+01 3.865040487406768221e+01
1.424389750428546719e+01 3.581951660374797797e+01
4.491532065438082810e+01 5.415665938133463442e+01
2.769573919023386210e+01 4.032790645386098305e+01
-1.181422174519058110e+01 -7.444012087738101968e+01
6.211878525113607452e+01 3.949934075144599177e+01
3.947647888824991469e+01 -6.105761971761143769e+01
-3.306069103133737741e+01 -2.888965717047671244e+00
-4.753428017655177484e+01 2.714846611127675047e+01
-6.464636412489915074e+01 -5.189879543337508672e+00
3.215447422703622493e+01 1.673121188002313531e+01
-6.001790290687957707e+01 2.018633665835846969e-01
-3.900502817151559043e+01 2.949400198640295301e+01
-6.389134827316624410e+01 1.807164860402631490e+01
-3.114343200436084658e+01 1.158874995934303342e+01
-1.774413604972460701e-01 1.887692886219837973e+01
-4.317437464561017180e+01 1.480616658188028012e+01
1.798859192997829837e+01 1.071410870772460733e+01
1.543787722994662026e+01 1.655796060475602260e+01
-3.544268479181456399e+01 6.687168461976365386e+00
-3.553540937776647013e+01 1.789156534252229491e+01
-6.431167382958392409e+01 -1.585698589867994812e+01
-6.877945893448557513e+01 5.711201242536426692e-01
-9.003319383110193641e+00 3.952839093329031073e+01
-4.863497159196431596e+01 3.429717421595119387e+00
1.208338257720099840e+01 8.355991094691377796e+00
-2.362880455925842682e+01 5.054823610398371692e+00
-7.844597460980160086e+00 2.674731789941798965e+01
-3.599121983646980283e+01 -4.152094702428900774e+01
-5.083109052497187008e+01 -9.795182650791748102e+00
-4.076405486122247623e+00 3.075592863815858635e+01
-1.056189158683736196e+01 2.140982489850586745e+01
-4.064617631261542385e+01 2.222432512815372263e+01
-4.999486811722834290e+01 -3.833285644119278412e+00
-5.665486582142837335e+01 -4.742737120398840212e+00
-6.871784387987591458e+01 -1.112219118295437426e+01
-4.657069999038682084e+01 2.071503589440358795e+01
-1.444067999459344165e+01 2.737841438540841210e+01
-2.151032689783134089e+01 2.314637878443140195e+01
-5.898746642292429243e+01 -1.075483331089752959e+01
-5.266760720237606108e+01 8.246114752384173130e+00
-3.215130151619512588e+01 2.240509934064620268e+01
6.686970142261596806e-01 3.770109665491082751e+01
-4.435590864557853763e+01 8.427194178906667332e+00
-4.927765941467514921e+01 1.357688329010071016e+01
-4.095717376148516564e+01 2.992119857571698294e+00
9.046393157835163734e+00 1.466142766468835035e+01
-5.510174211522463139e+01 1.700709425755460913e+01
-5.825149351796134312e+01 1.096062362894836006e+01
-3.869919672702516067e+01 1.113624153938190808e+01
-2.476105572276192213e+00 2.441263708187209858e+01
-2.829056940384037588e+01 1.622080583409890764e+01
-3.076225207321364863e+01 3.481841663530019559e+00
3.270813252593471887e+00 1.248167419081433316e+01
