6.418168575164519218e+00 1.087866530272589216e+01
6.099439273627811353e+00 -2.270239465466705298e+00
1.847995932026134724e+01 9.440807842127520999e-01
1.531426081933280114e+00 -2.011467795651610402e+01
1.953024651496150454e+01 1.312924332630571733e+01
-4.453193260072041859e+00 -1.310890221437013103e+01
-5.341902148226474800e+00 2.112482242363306639e+01
-1.954937773855626304e+01 5.520855516523277551e+00
-1.367428149722667996e+01 1.024408108382337979e+01
2.314099501793824487e+01 1.741249776849909026e+01
-2.266244870920453280e+01 -6.133146067012057445e-02
-3.251273447406565964e+01 1.232647337828904988e+01
1.363615061730983058e+01 -9.872422753758065994e+00
-9.020781309150267546e+00 2.195625018836810938e+01
-2.797389825629160498e+00 -6.700643279277954001e+00
1.453648720847161968e+01 -6.779355521254200490e+00
2.363189043819118140e+01 1.944899298618857131e+01
8.706939659925962971e+00 9.886687580234532646e+00
4.311203904333844150e+00 -4.873971262744888122e+00
4.262996604709035076e+00 1.110625256814808637e+01
8.648688582891187693e+00 -7.821306908424463522e-01
4.853011342372078651e+00 -1.361822776969056115e+01
2.482589919124070477e+01 -1.326606426149796070e+00
1.370872140487214175e+01 -5.691485047233483918e+00
-1.823136297320827381e+01 -2.084379952839597872e-01
1.108334101721266052e+01 -1.214616099315784936e+01
3.573596897827729713e+00 2.229497119419872675e+01
1.289128558789013823e+01 2.370406543330605231e+01
-3.251273299448359921e+01 1.232647569370646856e+01
-2.152569373728739777e+01 2.109345973479179648e+01
3.321363757646026649e+00 2.129722509994620339e+01
-1.986208908821095065e+01 3.766273733038920657e+00
1.709402555816011415e-01 -1.583111903495624917e+00
-1.934177787979565366e+01 2.972451132820879138e+00
2.866075088442866914e+01 -1.742453902437321567e+00
-3.246091007100891090e+01 1.197410304382304425e+01
-2.255588692041517351e+00 -1.789031746852464622e+01
2.900100434902081137e+00 9.201798279554529003e+00
9.096716847803927308e+00 -2.734181873334459834e+00
9.763818073968876021e+00 -9.944871470163050731e+00
1.435218950906469448e+00 -1.625923377251588420e+01
1.396904223165866021e+01 -5.188420059379318161e+00
-2.031499132266968655e+00 -1.502110703968182248e+00
7.694697420498184393e+00 -1.777740004209899993e+01
-1.855667877946527655e+00 -1.869299727709396564e+01
-3.008436394347477361e+01 1.565867632585789870e+01
1.191724214157132256e+00 -9.992589291296313903e+00
