custom dataset
0,1,2,3,class
21211.71144391517,-14.97443895897818,-1.0575068034549784,0.9739087820584897,0.0
-2077.818530320762,3.353453829526942,1.2676256998832154,2.076214692759169,0.0
-2311.915629937899,-8.004261381399605,0.2881937651770239,3.674743803730067,0.0
11007.338637177134,17.13963312599511,1.432186356493168,4.398502556189905,0.0
-944.8017378345116,-20.773932043042677,0.17895236013134436,1.2779730328552246,0.0
-7326.116080217471,-3.4958501249838565,-2.213146030581667,1.9028070710739806,0.0
10745.060381322764,-8.402995685395368,-2.635567420435827,1.3989159662342963,0.0
18982.805706282506,-12.132010252314663,0.23838744296321698,0.7421518650658889,0.0
332.9247617562543,7.338983782953415,-0.8784802881339168,0.5355395668852725,0.0
9822.098408516555,2.614701770994669,-1.0621516264921869,-0.042786786376835195,0.0
7693.0456553654,-5.073156156398481,-0.632452180107231,2.599555360445267,0.0
9489.83310013262,-9.574237073963763,1.1928551681989144,1.095196593229342,0.0
4447.75412183503,16.505314136406206,-0.7763670852091721,2.392576475447465,0.0
-10574.129338493063,-9.014561641208847,2.563928585994947,3.107156971516839,0.0
-18919.25103430902,-4.123766626634464,-0.6132270430023377,3.648116554918742,0.0
-1258.0107006818503,-5.92221879739861,-0.26172045791983634,2.6722987047726,0.0
31033.727620429978,-5.452418812531298,-0.02024305660970022,-0.7285928790561296,0.0
-3264.0238901089397,-15.457002058068204,-2.2036611586718657,0.8928407285873734,0.0
12239.98047543159,-3.0599154039699616,-2.0791866708617124,1.798013753392443,0.0
5539.075578260324,4.705469452276031,-0.6706526140867558,2.6730057001773817,0.0
3954.6925208927155,22.099180253905175,0.4492061147143917,1.9114286802545497,0.0
-5337.734765557636,10.285394153271985,3.550295769689101,2.6452983692635894,0.0
13471.790239756909,-3.7843818362569808,0.24993736424357588,0.49789242549062185,0.0
-1163.8319871595952,-5.752158153798393,1.3851693835440508,3.497456450681029,0.0
10481.368732019937,3.2825536082014257,1.4145074892219078,2.6595364973757025,0.0
11003.335480945565,-30.88747233058172,-0.45391106218747007,1.4730007007609096,0.0
8787.195765109136,-15.778172458036936,0.7332843072065361,0.8750969469369805,0.0
10031.231760841265,-1.776310532980411,0.5661217598684599,1.9164256220341642,0.0
5966.933202976985,15.255937057957862,0.7903474014672385,0.8011672619774559,0.0
24211.5556165025,-10.383474149347332,-0.642351892329074,1.3192321574472996,0.0
-8192.432489321309,15.80164263060427,-2.2178942553094143,1.5169144376134647,0.0
928.0831873424,5.199923499263111,-2.273247781275737,0.9236568090275408,0.0
9365.52211116744,14.627400783411847,0.9528801201119242,2.7146132869299704,0.0
484.75080556746906,-5.610923239834442,2.96541843442797,1.9934189499135626,0.0
-3768.110870816556,-7.231387588666838,-0.925007323505831,1.422050813402144,0.0
-11429.502073498032,-10.425806116675346,-0.0215969177779046,1.9145302694967279,0.0
765.5672222246154,-3.2043191787021232,-1.3035138152456147,0.9136595771371698,0.0
-1126.1851746050268,-0.9262370902302648,1.1197299724902314,1.6707299710770755,0.0
10101.550563390529,-3.073409194686971,-1.4874077813152449,3.722572393084304,0.0
-13092.168974145583,-13.496663123328814,2.4395871319867948,1.7815528415641666,0.0
8500.244691122785,10.103633507917237,0.6236956913899931,3.1205037806655116,0.0
15738.21882467531,22.18264742979848,1.1248697382834587,3.324949155417097,0.0
21793.297787620635,2.984283088724886,-8.674820609184611e-05,2.1374639022434416,0.0
4365.447495900792,7.937915982790135,2.007270707237631,1.543460855627995,0.0
-3825.271801150242,-6.0617698052931965,-2.109923395705482,0.9401145889733771,0.0
-9213.967169022699,-7.209487960083481,-1.5309163085373845,2.094634813164233,0.0
-1647.0447912695722,-14.95083239557002,0.8013367840620349,2.7658024692358643,0.0
-9500.980012569298,4.914971311982604,-0.6999915028510284,1.9279840748150763,0.0
12846.382225304582,5.9535298515296535,0.8805658183016908,3.2696759109069524,0.0
-1106.3488728287978,17.953275915960383,0.6700031515183064,1.7932156998200655,0.0
-12849.863484547637,-23.11377411965421,-0.15908112320314385,2.5265537553097914,0.0
6194.607288686599,1.3214329778525769,1.074941746184692,1.9366719840245736,0.0
-17555.399305337043,-5.42205915645868,-2.696377845848316,3.021475971916802,0.0
15502.912834810522,-3.8653022468193994,1.4846000496473135,3.3498330810040278,0.0
-14682.904127793967,11.516962515937328,-0.06039271071366767,2.032984076955282,0.0
-9024.588022755403,-15.586360499287029,2.007100980338842,1.6843189585668743,0.0
-17041.29488999789,-34.45566814918313,0.6878361128196843,3.218581985702387,0.0
5158.035468594707,6.228174032074989,0.8927049558694625,1.8850694155008438,0.0
-146.39360880241958,-5.521319683447819,0.003850717734585788,1.8291226459628291,0.0
-7284.3094048890325,-10.416276747037337,0.007223233735820528,2.7903869519619686,0.0
-3073.338210288263,-13.657901378845779,-0.5592186329294666,2.1303603053836424,0.0
-1990.281727323194,12.57088399155788,-0.8336273186411873,0.44501503747818805,0.0
10146.28330684925,15.058217216392386,2.301896233913033,2.311155526351979,0.0
14635.275913643358,1.7141998156029055,-0.9967076084110736,2.3457340978413215,0.0
1063.9153886206805,4.034582693551866,-0.6010191901841482,2.3812779370217774,0.0
11643.872834105097,1.5378462690244787,0.05098560231599695,2.3165823061851216,0.0
11578.69897614337,-5.285631800859733,-2.305166980782707,2.0987703951063517,0.0
-10636.757066838505,-8.875423815081163,0.3530614051645827,1.8386132845661638,0.0
-9192.356646122593,-1.3415212068023226,1.661695400456121,2.7086117483541754,0.0
11461.86182861853,-6.954541754888957,-0.7456904047975758,2.6226254949785694,0.0
26098.29227234807,4.006954522880351,-0.39053150023289873,1.3185970387419712,0.0
9988.906034803598,20.643975944260138,-0.08937645788266246,1.1422187703250517,0.0
12772.325751791144,1.7815606079253379,0.5854673294201131,2.5592651930992316,0.0
-5683.261716986732,21.820755828494352,0.04028557583681263,1.0859257561630011,0.0
-17203.363205451984,-2.3445063194387274,-0.9103471293786051,1.8852522960039564,0.0
1425.578533742273,-14.321748725201038,1.3717800356804073,2.0281594795813978,0.0
22995.97866554928,-19.00736451087939,1.010504927981647,2.119997407780072,0.0
10170.4839699814,-11.7920475845247,-0.40906128768632644,2.31261182786964,0.0
-10010.57969677424,6.046197707382851,-0.4272409656485945,4.167944677674512,0.0
3521.6486864162844,-21.741556959374346,0.2591888772078533,2.1508417733249376,0.0
17419.956624854818,30.986224020048724,0.9072797407205592,1.3492296130684882,0.0
3859.0713910165246,1.4854296305175603,-1.8974014301079316,2.211536847328471,0.0
146.64089008608434,0.5355609490057063,-4.141166558530769,1.9091768829806075,0.0
-4236.618523435773,10.904149661976668,1.152933755799213,2.7080359720096343,0.0
399.89625743186457,14.01343051455354,2.2656780854911855,3.4511784494507856,0.0
5833.495739283421,6.385873718794054,0.8322489697418562,1.4191224233502187,0.0
-14103.253542421815,-10.48805911145121,-0.5350762591534679,2.376436729044304,0.0
9040.25381585255,-5.820453709179299,-1.5576302962469666,1.332919214074677,0.0
