,error,itml__gamma,itml__max_iters,itml__num_constraints,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,,0.01,50,640,1,0.9444444444444444,0.9279279279279279,0.9714285714285714,0.954954954954955,0.9369369369369369,0.990990990990991,0.9819819819819819,0.9428571428571428,0.9523809523809523,0.8476190476190476,0.9333333333333333,0.037823161425825445,0.010037827491760253,9.986708641052246,0.0022852182388305663,stand+ITML+kNN,mice-protein
1,,0.01,50,1280,1,0.9222222222222223,0.8918918918918919,0.9619047619047619,0.9009009009009009,0.918918918918919,0.972972972972973,0.963963963963964,0.9333333333333333,0.9333333333333333,0.8380952380952381,0.9047619047619048,0.03860935220325077,0.020075654983520506,28.06128809452057,0.00446629524230957,stand+ITML+kNN,mice-protein
2,,0.01,50,2560,1,0.9148148148148149,0.8918918918918919,0.9523809523809523,0.8918918918918919,0.918918918918919,0.9459459459459459,0.9459459459459459,0.9238095238095239,0.9333333333333333,0.8380952380952381,0.9047619047619048,0.03290582178739093,0.030113482475280763,79.18221898078919,0.006650876998901367,stand+ITML+kNN,mice-protein
3,,0.01,50,5120,1,0.9083333333333333,0.8828828828828829,0.9523809523809523,0.8828828828828829,0.9009009009009009,0.9369369369369369,0.9459459459459459,0.9238095238095239,0.9238095238095239,0.819047619047619,0.9142857142857143,0.03743011312540929,0.04015130996704101,226.87974426746368,0.008811140060424804,stand+ITML+kNN,mice-protein
4,,0.01,250,640,1,0.9444444444444444,0.9279279279279279,0.9809523809523809,0.9459459459459459,0.9459459459459459,0.9819819819819819,0.990990990990991,0.9428571428571428,0.9523809523809523,0.8571428571428571,0.9142857142857143,0.03712247179864033,0.05018913745880127,236.86175441741943,0.010954976081848145,stand+ITML+kNN,mice-protein
5,,0.01,250,1280,1,0.9277777777777778,0.9099099099099099,0.9714285714285714,0.918918918918919,0.9279279279279279,0.9459459459459459,0.9819819819819819,0.9428571428571428,0.9333333333333333,0.8285714285714286,0.9142857142857143,0.03981561833345979,0.060226964950561526,255.84213347434996,0.013128042221069336,stand+ITML+kNN,mice-protein
6,,0.01,250,2560,1,0.9148148148148149,0.8918918918918919,0.9523809523809523,0.8918918918918919,0.918918918918919,0.9369369369369369,0.963963963963964,0.9238095238095239,0.9333333333333333,0.8285714285714286,0.9047619047619048,0.03653292290373132,0.07026479244232178,307.06737332344056,0.015281343460083007,stand+ITML+kNN,mice-protein
7,,0.01,250,5120,1,0.9083333333333333,0.8738738738738738,0.9523809523809523,0.8738738738738738,0.918918918918919,0.9459459459459459,0.9459459459459459,0.9333333333333333,0.9238095238095239,0.819047619047619,0.8952380952380953,0.04032916643140178,0.08030261993408203,454.7037534713745,0.019924092292785644,stand+ITML+kNN,mice-protein
8,,0.01,500,640,1,0.9388888888888889,0.9369369369369369,0.9714285714285714,0.9369369369369369,0.9279279279279279,0.972972972972973,0.9819819819819819,0.9428571428571428,0.9333333333333333,0.8571428571428571,0.9238095238095239,0.03340730104560994,0.09034044742584228,463.9833429336548,0.02485535144805908,stand+ITML+kNN,mice-protein
9,,0.01,500,1280,1,0.9277777777777778,0.9099099099099099,0.9714285714285714,0.9099099099099099,0.918918918918919,0.954954954954955,0.9819819819819819,0.9428571428571428,0.9333333333333333,0.8476190476190476,0.9047619047619048,0.03675873947837309,0.10037827491760254,483.2105894088745,0.02979130744934082,stand+ITML+kNN,mice-protein
