,cmaes__c__n_neighbors,cmaes__c__weights,cmaes__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,1,uniform,50,full,,1,0.9962962962962963,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006272543771706301,0.005983543395996094,3403.0883445501327,0.005513954162597656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
1,1,uniform,50,diagonal,,1,0.9972222222222222,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,0.9904761904761905,1.0,0.9904761904761905,0.004287781491928173,0.011967086791992187,3415.1713483572007,0.010486316680908204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
2,1,uniform,100,full,,1,0.9944444444444445,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9619047619047619,0.9904761904761905,0.011412443546217656,0.01795063018798828,10000.013526439667,0.015506505966186523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
3,1,uniform,100,diagonal,,1,0.9953703703703703,0.990990990990991,1.0,1.0,1.0,1.0,0.9819819819819819,1.0,1.0,0.9809523809523809,1.0,0.007458791503419706,0.023934173583984374,10021.74577305317,0.020472335815429687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
4,1,uniform,250,full,,1,0.9953703703703703,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,0.008753917478801469,0.02991771697998047,26528.793073940276,0.025487804412841798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
5,1,uniform,250,diagonal,,1,0.9925925925925926,0.9819819819819819,0.9904761904761905,1.0,1.0,1.0,0.990990990990991,1.0,1.0,0.9619047619047619,1.0,0.011792190992321896,0.03590126037597656,26581.30506286621,0.030442118644714355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
6,1,distance,50,full,,1,0.9962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.9809523809523809,0.9904761904761905,0.0063173805530579085,0.04188480377197266,29894.008960795403,0.035456061363220215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
7,1,distance,50,diagonal,,1,0.9972222222222222,0.990990990990991,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.004209182914298676,0.04786834716796875,29904.744572091102,0.03821530342102051,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
8,1,distance,100,full,,1,0.9962962962962963,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006272543771706301,0.053851890563964847,36473.9304189682,0.04035522937774658,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
9,1,distance,100,diagonal,,1,0.9953703703703703,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,0.008753917478801469,0.05983543395996094,36495.065527248385,0.04277093410491943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
10,1,distance,250,full,,1,0.9962962962962963,1.0,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.0063173805530579085,0.06581897735595703,52957.779862189294,0.045120644569396975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
11,1,distance,250,diagonal,,1,0.9972222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.008571428571428574,0.07180252075195312,53011.69491081238,0.047281193733215335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
12,4,uniform,50,full,,1,0.9953703703703703,0.990990990990991,0.9904761904761905,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006352156491093705,0.07778606414794922,56393.88429534435,0.049471044540405275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
13,4,uniform,50,diagonal,,1,0.9972222222222222,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9809523809523809,1.0,0.006043646224894622,0.08376960754394532,56406.33789236545,0.05162281990051269,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
14,4,uniform,100,full,,1,0.9972222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006098213559459864,0.0897531509399414,63003.01977119446,0.05377795696258545,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
15,4,uniform,100,diagonal,,1,0.9962962962962963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,0.008728715609439696,0.0957366943359375,63027.67632527351,0.05597245693206787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,mice-protein
