,error,jdeknn__f__n_neighbors,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,,1,25,diagonal,1,0.9944444444444445,0.990990990990991,1.0,1.0,0.990990990990991,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,0.008686105076175822,0.008585095405578613,1674.5975874185563,0.00245511531829834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
1,,1,100,diagonal,1,0.9962962962962963,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.006272543771706301,0.017170190811157227,7687.748333001136,0.004689979553222656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
2,,4,25,diagonal,1,0.9953703703703703,1.0,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.0074907012967782875,0.02575528621673584,9755.300663590431,0.006931948661804199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
3,,4,100,diagonal,1,0.9972222222222222,0.990990990990991,1.0,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,0.004209182914298676,0.03434038162231445,17547.897958636284,0.009187078475952149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
4,,8,25,diagonal,1,0.9953703703703703,0.990990990990991,1.0,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,0.008726931671039754,0.042925477027893066,19749.684714531897,0.011548638343811035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
5,,8,100,diagonal,1,0.9981481481481481,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9904761904761905,1.0,1.0,1.0,0.0037083507775448102,0.05151057243347168,27299.673058009146,0.01378934383392334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+JDEkNN+kNN,mice-protein
6,,1,25,diagonal,2,0.9898148148148148,1.0,0.9904761904761905,0.990990990990991,0.990990990990991,0.990990990990991,1.0,1.0,0.9904761904761905,0.9619047619047619,0.9809523809523809,0.010833126444085276,0.06009566783905029,28974.270645427703,0.01601419448852539,0.9984567901234568,0.9989680082559339,0.9969230769230769,1.0,0.9989680082559339,0.9948400412796697,0.9979360165118679,1.0,1.0,0.997948717948718,0.9989743589743589,0.0015458828272227074,stand+JDEkNN+kNN,mice-protein
7,,1,100,diagonal,2,0.9916666666666667,0.990990990990991,1.0,1.0,0.990990990990991,1.0,1.0,1.0,0.9904761904761905,0.9714285714285714,0.9714285714285714,0.010809860839551357,0.0686807632446289,34987.421391010284,0.01812584400177002,0.9987654320987654,0.9979360165118679,1.0,0.9989680082559339,1.0,0.9989680082559339,0.9989680082559339,0.997948717948718,0.997948717948718,0.9989743589743589,0.997948717948718,0.000768379455900841,stand+JDEkNN+kNN,mice-protein
8,,4,25,diagonal,2,0.9925925925925926,0.9819819819819819,0.9904761904761905,1.0,0.990990990990991,1.0,1.0,1.0,0.9809523809523809,0.9904761904761905,0.9904761904761905,0.006953619241344244,0.07726585865020752,37054.97372159958,0.020293402671813964,0.9983539094650206,1.0,1.0,0.9979360165118679,0.9979360165118679,0.9969040247678018,0.9969040247678018,0.997948717948718,0.997948717948718,1.0,0.997948717948718,0.0011478225655692244,stand+JDEkNN+kNN,mice-protein
9,,4,100,diagonal,2,0.9944444444444445,0.9819819819819819,0.9904761904761905,0.990990990990991,1.0,1.0,1.0,1.0,1.0,0.9809523809523809,1.0,0.007417594821488367,0.08585095405578613,44847.57101664543,0.022439169883728027,0.9993827160493827,1.0,0.9989743589743589,1.0,1.0,0.9979360165118679,0.9989680082559339,0.9989743589743589,1.0,1.0,0.9989743589743589,0.0006834022231498284,stand+JDEkNN+kNN,mice-protein
