,cmaesfme__s__n_gen,cmaesfme__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
0,50,diagonal,,1,0.9935185185185185,0.990990990990991,1.0,1.0,0.990990990990991,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.9904761904761905,0.0060532857443292756,0.00674135684967041,49.88322644233703,0.0024140119552612306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,mice-protein
1,100,diagonal,,1,0.9953703703703703,0.990990990990991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285714285714,0.9904761904761905,0.008753917478801469,0.01348271369934082,152.23061697483064,0.004899764060974121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,mice-protein
2,250,diagonal,,1,0.9916666666666667,0.9819819819819819,1.0,1.0,0.9819819819819819,1.0,1.0,1.0,1.0,0.9523809523809523,1.0,0.014889776158849634,0.02022407054901123,375.4932239294052,0.007422876358032226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAESFme+kNN,mice-protein
3,50,diagonal,,2,0.9861111111111112,0.954954954954955,0.9904761904761905,0.9819819819819819,1.0,1.0,1.0,0.9904761904761905,0.9904761904761905,0.9809523809523809,0.9714285714285714,0.013659419469644163,0.02696542739868164,425.37645037174224,0.00960390567779541,0.9970164609053498,0.9938080495356038,0.9948717948717949,0.9979360165118679,0.9979360165118679,0.9989680082559339,0.9969040247678018,0.9969230769230769,0.997948717948718,0.997948717948718,0.9969230769230769,0.0014886734556911303,stand+CMAESFme+kNN,mice-protein
4,100,diagonal,,2,0.9888888888888889,0.9819819819819819,1.0,1.0,1.0,0.990990990990991,1.0,1.0,1.0,0.9428571428571428,0.9714285714285714,0.017934278657977313,0.03370678424835205,527.7238409042359,0.011812520027160645,0.9973251028806585,0.9969040247678018,0.997948717948718,0.9948400412796697,0.9969040247678018,0.9958720330237358,0.9969040247678018,0.997948717948718,0.9989743589743589,1.0,0.9969230769230769,0.001401188698421771,stand+CMAESFme+kNN,mice-protein
5,250,diagonal,,2,0.987037037037037,0.9819819819819819,1.0,0.9819819819819819,0.990990990990991,1.0,1.0,1.0,0.9904761904761905,0.9333333333333333,0.9904761904761905,0.019095837954886653,0.04044814109802246,750.9864478588104,0.013991665840148926,0.9973251028806585,0.9969040247678018,0.9989743589743589,0.9948400412796697,0.9979360165118679,0.9979360165118679,0.9958720330237358,0.9958974358974358,0.9989743589743589,0.9969230769230769,0.9989743589743589,0.0013989509810570181,stand+CMAESFme+kNN,mice-protein
6,50,diagonal,,4,0.9768518518518519,0.9279279279279279,1.0,0.972972972972973,0.990990990990991,0.990990990990991,0.990990990990991,0.9809523809523809,0.9714285714285714,0.9809523809523809,0.9619047619047619,0.019571917358376396,0.04718949794769287,800.8696743011475,0.01612527370452881,0.9923868312757201,0.9907120743034056,0.9928205128205129,0.9907120743034056,0.9917440660474717,0.9917440660474717,0.9927760577915377,0.9897435897435898,0.9917948717948718,0.9958974358974358,0.9958974358974358,0.0019687878567582447,stand+CMAESFme+kNN,mice-protein
7,100,diagonal,,4,0.9796296296296296,0.972972972972973,1.0,0.972972972972973,0.9819819819819819,0.9819819819819819,1.0,0.9809523809523809,0.9809523809523809,0.9523809523809523,0.9714285714285714,0.013201496864116005,0.05393085479736328,903.2170648336411,0.018378162384033205,0.9922839506172839,0.9927760577915377,0.9938461538461538,0.9865841073271414,0.9948400412796697,0.9927760577915377,0.9948400412796697,0.9907692307692307,0.9897435897435898,0.9928205128205129,0.9938461538461538,0.0024485999523899474,stand+CMAESFme+kNN,mice-protein
8,250,diagonal,,4,0.9787037037037037,0.972972972972973,1.0,0.954954954954955,0.990990990990991,1.0,0.990990990990991,0.9904761904761905,0.9714285714285714,0.9333333333333333,0.9809523809523809,0.020151481313600547,0.060672211647033694,1126.4796717882157,0.0206392765045166,0.9914609053497943,0.9917440660474717,0.997948717948718,0.9824561403508771,0.9948400412796697,0.9958720330237358,0.9876160990712074,0.9866666666666667,0.9928205128205129,0.9897435897435898,0.9948717948717949,0.0045643546986866,stand+CMAESFme+kNN,mice-protein
9,50,diagonal,,8,0.9629629629629629,0.9369369369369369,0.9904761904761905,0.9819819819819819,0.9819819819819819,0.990990990990991,0.9459459459459459,0.9523809523809523,0.9523809523809523,0.9714285714285714,0.9238095238095239,0.022497489305607944,0.0674135684967041,1176.3628982305527,0.02514979839324951,0.9790123456790123,0.9742002063983488,0.9856410256410256,0.9762641898864809,0.9793601651186791,0.9793601651186791,0.9824561403508771,0.9702564102564103,0.9764102564102564,0.9887179487179487,0.9774358974358974,0.005165958478405681,stand+CMAESFme+kNN,mice-protein
